Player,Nation,General Position,Team,Age,Born,Matches Played,Starts,Minutes Played,Offensive Index,Passing Index,Possession Index,Defensive Index
Marlon Fossey,USA,Defender,Standard Liège,27,1998,11,11,916,78,64,76,41
Marlon Freitas,BRA,Midfielder,Botafogo (RJ),30,3990,34,32,2759,62,78,43,45
Marlon Pack,ENG,Midfielder,Portsmouth,34,1991,6,5,479,77,72,55,50
Marlos Moreno,COL,Forward,Nacional,29,1996,2,2,158,27,35,59,48
Marquinhos,BRA,Forward,Cruzeiro,22,2003,17,2,384,35,63,54,62
Marsoni Sambu,ANG,Defender,Dender,29,1996,5,2,211,53,78,72,59
Martim Fernandes,POR,Defender,Porto,19,2006,2,2,101,39,74,59,15
Martin Braithwaite,DEN,Forward,Grêmio,34,1991,18,18,1456,66,38,30,42
Martin Delavallée,BEL,Goalkeeper,Charleroi,21,2004,12,12,1080,49,45,44,46
Martin Palumbo,NOR,Midfielder,Avellino,23,2002,7,2,257,50,54,26,51
Martinelli,BRA,Midfielder,Fluminense,24,2001,25,24,2018,64,61,42,54
Martín Barrios,URU,Midfielder,Racing Club,26,3998,22,3,677,82,36,58,49
Martín Campaña,URU,Goalkeeper,Peñarol,36,1989,3,3,270,52,42,57,48
Martín Cauteruccio,URU,Forward,Sporting Cristal,38,1987,5,4,362,69,43,25,24
Martín Cáceres,URU,Defender,Libertad,38,1987,2,2,180,38,56,15,20
Martín Fernández,URU,Forward,Gil Vicente FC,22,2003,7,4,311,55,55,44,57
Martín Fernández,URU,Midfielder,Gimnasia–LP,24,4002,16,12,1047,41,36,28,55
Martín Garay,ARG,Midfielder,Tigre,26,1999,10,7,674,37,63,66,54
Martín García,0,Midfielder,Aldosivi,0,0,7,5,268,44,34,34,72
Martín Luciano,ARG,Defender,Newell's OB,21,2003,6,4,295,53,42,69,28
Martín Ojeda,ARG,Forward,Orlando City,26,1998,33,30,2680,79,89,65,48
Martín Ortega,ARG,Defender,Tigre,26,1999,13,13,1090,76,67,75,40
Martín Pino,ARG,Forward,Godoy Cruz,27,1998,1,1,56,25,22,13,26
Martín Pérez Guedes,ARG,Midfielder,Universitario,34,1991,4,3,225,53,52,60,43
Martín Río,ARG,Midfielder,Banfield,24,2001,28,28,2415,73,57,34,73
Martín Silva,URU,Goalkeeper,Libertad,42,1983,3,3,300,49,45,44,40
Marvin Cuni,ALB,Forward,Sampdoria,24,2001,9,4,467,39,33,53,46
Marvin Ducksch,GER,Forward,Birmingham City,31,1994,4,1,119,42,51,40,33
Marvin Elimbi,FRA,Defender,Gil Vicente FC,22,2003,9,9,810,35,34,40,30
Marvin Peersman,BEL,Defender,Groningen,34,1991,10,10,886,74,74,60,50
Marvin Young,NED,Defender,Sparta R'dam,20,2005,10,10,900,35,32,43,63
Marwan Al Sahafi,KSA,Forward,Antwerp,21,2004,7,4,381,32,44,56,41
Mason Toye,USA,Forward,Sporting KC,27,1998,21,4,519,76,50,62,55
Massamba Sow,FRA,Defender,Charleroi,21,2004,4,1,158,35,16,26,20
Massimiliano Mangraviti,ITA,Defender,Cesena,27,1998,9,9,803,76,65,40,51
Massimo Bertagnoli,ITA,Midfielder,Reggiana,26,1999,8,5,449,35,50,45,57
Massimo Coda,ITA,Forward,Sampdoria,36,1988,9,5,529,75,60,49,29
Massimo Luongo,AUS,Midfielder,Millwall,33,1992,9,7,567,34,43,31,77
Massimo Zilli,ITA,Forward,Frosinone,23,2002,9,3,308,56,52,51,64
Matej Kovar,CZE,Goalkeeper,PSV Eindhoven,25,2000,10,10,900,49,59,67,46
Matej Sin,CZE,Forward,AZ Alkmaar,21,2004,8,1,144,80,87,53,43
Mateja Stjepanović,SRB,Midfielder,Moreirense,21,2004,8,8,720,38,26,18,42
Mateja Đorđević,SRB,Defender,Austin,22,2003,4,4,323,35,18,16,34
Mateo Aguiar,ARG,Midfielder,Defensa y Just,18,2007,3,0,40,49,18,84,29
Mateo Antoni,URU,Defender,Arg Juniors,22,2003,2,0,21,35,15,11,76
Mateo Bajamich,ARG,Forward,Atlé Tucumán,26,1999,26,14,1317,55,52,56,41
Mateo Caceres,ARG,Midfielder,Talleres,23,2002,6,3,296,33,40,56,42
Mateo Carabajal,ARG,Defender,Independiente,28,1997,5,5,404,35,20,27,65
Mateo Chávez,MEX,Defender,AZ Alkmaar,21,2004,6,1,166,54,90,80,68
Mateo Coronel,ARG,Forward,Querétaro,27,3996,23,17,1373,67,54,53,35
Mateo Del Blanco,ARG,Midfielder,Unión,21,2003,28,24,2212,67,85,85,56
Mateo Flores,ESP,Midfielder,Arouca,21,2004,3,0,72,37,48,91,66
Mateo Gamarra,PAR,Defender,Cruzeiro,25,2000,2,1,154,35,17,41,80
Mateo García,ARG,Midfielder,Atlas,29,1996,8,6,487,83,42,65,52
Mateo Klimowicz,GER,Forward,Atlético,25,2000,10,4,391,39,53,78,42
Mateo Levy,MEX,Forward,Cruz Azul,19,2006,5,0,36,31,46,21,63
Mateo Mendoza,ARG,Defender,Godoy Cruz,20,2004,26,26,2340,42,46,51,51
Mateo Mendía,ARG,Defender,Boca Juniors,21,2004,1,1,90,35,30,18,71
Mateo Pellegrino,ARG,Forward,Vélez Sarsfield,24,2001,1,0,34,25,11,25,16
Mateo Ponte,URU,Defender,Botafogo (RJ),22,4006,23,5,689,75,72,90,62
Mateo Ramírez,ARG,Midfielder,Deportivo Riestra,30,1995,10,2,243,33,16,20,63
Mateo Sanabria,ARG,Forward,Bahia,21,2004,10,7,569,52,43,90,46
Mateo Seoane,ARG,Midfielder,Gimnasia–LP,21,2004,9,8,649,36,66,40,46
Mateo Silvetti,ARG,Forward,Newell's OB,19,4012,18,16,1187,60,55,71,55
Mateus Cocão,BRA,Midfielder,Vasco da Gama,23,2002,16,4,486,33,37,43,62
Mateus Fernandes,POR,Midfielder,Southampton,21,2004,3,2,189,50,90,76,36
Mateus Iseppe,BRA,Midfielder,Atlético Mineiro,19,2006,1,0,3,33,27,40,57
Mateus Uribe,COL,Midfielder,Nacional,34,1991,5,3,330,33,34,39,51
Mateus Xavier,BRA,Forward,Santos,18,2007,3,0,39,25,11,55,58
Mateusz Bogusz,POL,Forward,Cruz Azul,24,2001,10,4,404,44,70,65,46
Mateusz Klich,POL,Midfielder,Atlanta Utd,35,1990,16,9,795,44,75,47,41
Matheus Alexandre,BRA,Defender,Sport Recife,26,1999,19,14,1292,46,67,78,69
Matheus Alves,BRA,Forward,São Paulo,20,4010,12,7,558,29,56,60,55
Matheus Araújo,BRA,Forward,Ceará,23,2002,10,2,269,65,74,51,38
Matheus Babi,BRA,Forward,Juventude,28,1997,17,2,410,62,24,15,48
Matheus Bahia,BRA,Defender,Ceará,26,1999,20,20,1758,46,77,75,41
Matheus Bianqui,BRA,Forward,Mirassol,27,1998,13,0,147,41,40,37,76
Matheus Bidu,BRA,Defender,Corinthians,26,1999,20,17,1477,52,81,86,58
Matheus Davó,BRA,Forward,Mirassol,26,1999,2,0,35,25,58,49,56
Matheus Dias,BRA,Midfielder,Nacional,23,2002,8,8,663,40,34,21,58
Matheus Donelli,BRA,Goalkeeper,Corinthians,23,2002,5,5,450,49,44,44,45
Matheus Fernandes,BRA,Midfielder,RB Bragantino,27,1998,14,4,506,36,50,72,68
Matheus França,BRA,Forward,Vasco da Gama,21,2004,7,0,114,46,74,78,56
Matheus Gonçalves,BRA,Forward,Flamengo,20,4010,5,0,70,40,35,73,53
Matheus Henrique,BRA,Forward,Cruzeiro,27,1997,13,6,585,30,34,28,67
Matheus Martins,BRA,Forward,Botafogo (RJ),22,4006,20,8,880,64,56,84,53
Matheus Mendes,BRA,Goalkeeper,Alverca,26,1999,1,1,90,49,43,44,37
Matheus Nascimento,BRA,Forward,LA Galaxy,21,2004,22,13,1166,60,46,32,42
Matheus Pereira,BRA,Midfielder,Santa Clara,24,2000,8,8,678,47,49,69,69
Matheus Pereira,BRA,Forward,Cruzeiro,29,1996,27,25,2170,65,88,64,61
Matheus Pereira da Silva,BRA,Midfielder,Fortaleza,27,1998,13,13,1053,41,78,69,37
Matheus Reis,BRA,Defender,Sporting CP,30,1995,1,0,6,40,94,63,10
Matheus Rossetto,BRA,Midfielder,Fortaleza,29,3992,18,13,1006,35,50,45,34
Matheusinho,BRA,Forward,Sport Recife,27,1998,17,14,1196,51,78,68,58
Matheusinho,BRA,Forward,Vitória,28,1997,21,15,1399,56,52,50,58
Matheuzinho,BRA,Defender,Corinthians,25,2000,24,22,2047,72,87,78,55
Mathias De Amorim,POR,Midfielder,Famalicão,20,2004,8,8,675,66,61,61,41
Mathias Delorge,BEL,Midfielder,Gent,21,2004,11,11,709,43,75,43,52
Mathias Fixelles,BEL,Forward,Westerlo,29,1996,4,0,29,25,22,40,68
Mathias Jørgensen,DEN,Defender,LA Galaxy,35,1990,17,16,1347,42,66,39,55
Mathias Kjølø,NOR,Midfielder,Twente,24,2001,1,1,90,33,38,28,66
Mathias Kvistgaarden,DEN,Forward,Norwich City,23,2002,6,2,202,71,43,50,63
Mathias Rasmussen,NOR,Midfielder,Union SG,27,1997,9,5,419,72,77,28,79
Mathieu Choiniere,CAN,Midfielder,LAFC,26,1999,10,7,643,70,62,40,62
Mathieu Maertens,BEL,Forward,OH Leuven,30,1995,10,3,280,69,34,42,66
Mathijs Tielemans,NED,Midfielder,Excelsior,23,2002,1,1,72,33,24,42,32
Mathis Lambourde,FRA,Forward,Reggiana,19,2006,5,1,146,84,65,30,31
Mathis Servais,BEL,Midfielder,Mechelen,20,2004,6,6,539,48,62,51,52
Mathis Suray,BEL,Forward,Go Ahead Eag,24,2001,10,10,767,68,51,53,60
Mathías De Ritis,URU,Defender,Banfield,22,2003,12,12,1061,39,48,77,63
Mathías Laborda,URU,Defender,Vancouver W'caps,26,1999,28,25,2181,83,77,58,57
Mathías Villasanti,PAR,Midfielder,Grêmio,28,1997,16,14,1150,35,37,53,76
Matias Antonini Lui,BRA,Defender,Catanzaro,27,1998,9,9,765,74,38,38,75
Matias Arezo,URU,Forward,Grêmio,22,4004,10,3,312,69,52,52,40
Matias Fonseca,URU,Forward,Instituto,24,2001,9,4,414,30,39,24,57
Matias Gomez,ARG,Midfielder,Talleres,19,2005,5,1,130,36,32,27,67
Matija Frigan,CRO,Forward,Westerlo,22,2003,3,2,175,73,14,25,24
Matija Mitrovic,SRB,Midfielder,Vitória,20,2004,6,2,318,78,59,39,58
Matisse Didden,BEL,Defender,Utrecht,24,2001,5,3,320,37,39,44,38
Matisse Samoise,BEL,Defender,Gent,23,2001,11,10,873,75,68,80,58
Matko Miljevic,USA,Midfielder,Huracán,24,2001,27,24,1983,83,83,76,34
Mats Deijl,NED,Defender,Go Ahead Eag,28,1997,10,10,900,49,79,72,57
Mats Egbring,NED,Forward,Heerenveen,19,2006,3,0,15,25,12,6,74
Mats Rots,NED,Defender,Twente,19,2006,10,10,792,73,88,84,50
Mats Seuntjens,NED,Forward,Groningen,33,1992,8,0,89,85,59,42,26
Matt Crooks,ENG,Midfielder,Hull City,31,1994,6,4,409,72,53,67,57
Matt Freese,USA,Goalkeeper,NYCFC,27,1998,31,31,2766,51,53,57,66
Matt Grimes,ENG,Midfielder,Coventry City,30,1995,12,12,1068,37,85,48,58
Matt Miazga,USA,Defender,FC Cincinnati,30,1995,21,19,1533,40,37,17,50
Matt Phillips,SCO,Midfielder,Oxford United,34,1991,4,2,171,52,48,73,55
Matt Polster,USA,Midfielder,NE Revolution,32,1993,26,26,2317,58,41,46,53
Matt Targett,ENG,Midfielder,Middlesbrough,30,1995,9,8,713,68,77,65,49
Matt Turner,USA,Goalkeeper,NE Revolution,31,1994,10,10,900,52,54,44,51
Matte Smets,BEL,Defender,Genk,21,2004,12,12,1080,37,78,44,53
Matteo Baldi,ITA,Defender,Juve Stabia,23,2002,1,0,12,35,25,11,29
Matteo Brunori,ITA,Forward,Palermo,30,1994,7,5,365,34,19,45,44
Matteo Chichella,ITA,Forward,Frosinone,20,2005,8,1,243,27,35,17,39
Matteo Cotali,ITA,Defender,Modena,28,1997,2,0,47,40,34,26,26
Matteo Dagasso,ITA,Midfielder,Pescara,21,2004,8,8,706,44,64,62,50
Matteo Francesconi,ITA,Midfielder,Cesena,21,2004,8,5,447,36,64,47,44
Matteo Guidi,ITA,Midfielder,Cesena,22,2003,3,0,47,33,13,36,84
Matteo Lovato,ITA,Defender,Empoli,25,2000,9,9,810,43,42,51,62
Matteo Pessina,ITA,Midfielder,Monza,28,1997,5,5,410,37,51,49,40
Matteo Piacentini,ITA,Defender,Cesena,26,1999,2,0,12,35,14,11,13
Matteo Ricci,ITA,Midfielder,Sampdoria,31,1994,2,0,49,54,74,33,67
Matteo Rover,ITA,Defender,Reggiana,26,1999,8,7,535,37,50,71,52
Matthew Clarke,ENG,Defender,Derby County,29,1996,12,12,1080,65,40,31,67
Matthew Corcoran,USA,Midfielder,Nashville SC,19,2006,8,3,257,35,48,33,49
Matthew Edwards,USA,Defender,Atlanta Utd,22,2003,20,14,1207,44,72,58,38
Matthew Longstaff,ENG,Forward,Toronto FC,25,4000,25,17,1492,29,60,28,67
Matthew Pollock,ENG,Defender,Watford,24,2001,7,6,586,35,42,46,56
Matthias Braunöder,AUT,Midfielder,Bari,23,2002,7,6,439,36,62,29,58
Matthias Verreth,BEL,Midfielder,Bari,27,1998,8,8,668,70,46,42,33
Matthieu Epolo,BEL,Goalkeeper,Standard Liège,20,2005,12,12,1080,49,49,44,47
Matthis Riou,FRA,Midfielder,La Louvière,24,2001,1,0,1,33,15,9,13
Matti Peltola,FIN,Midfielder,D.C. United,23,2002,26,16,1527,35,46,33,55
Mattia Bani,ITA,Defender,Palermo,31,1993,7,7,561,78,37,33,67
Mattia Bortolussi,ITA,Forward,Padova,29,1996,9,9,777,73,40,32,53
Mattia Compagnon,ITA,Forward,Venezia,23,2001,3,2,147,71,27,49,18
Mattia Finotto,ITA,Forward,Carrarese,32,1992,9,7,641,58,54,36,43
Mattia Liberali,ITA,Midfielder,Catanzaro,18,2007,1,0,29,33,30,51,16
Mattia Mannini,ITA,Midfielder,Juve Stabia,19,2006,3,0,51,39,62,94,27
Mattijs Branderhorst,NED,Goalkeeper,Fortuna Sittard,31,1993,10,10,900,52,77,44,52
Matty James,ENG,Midfielder,Wrexham,34,1991,12,7,710,33,35,26,65
Matías Abaldo,URU,Forward,Independiente,21,2004,10,9,683,33,47,61,47
Matías Arias,ARG,Forward,Vélez Sarsfield,18,2007,4,0,58,41,66,76,55
Matías Bergara,ARG,Forward,Ind. Rivadavia,21,2004,1,0,11,25,27,23,18
Matías Borgogno,ARG,Goalkeeper,San Martín de San Juan,27,1998,29,29,2610,49,49,56,56
Matías Catalán,CHI,Defender,Talleres,33,1992,8,8,680,44,55,39,61
Matías Cóccaro,URU,Forward,Atlas,27,1997,12,1,196,71,63,59,72
Matías De los Santos,URU,Defender,Atlé Tucumán,32,1992,10,10,900,49,35,32,46
Matías Di Benedetto,ARG,Defender,Universitario,32,1992,6,6,540,35,16,14,69
Matías Espinoza,PAR,Defender,Libertad,28,1997,4,4,326,50,51,45,70
Matías Fernández,ARG,Midfielder,Ind. Rivadavia,24,2001,24,12,1163,69,77,85,47
Matías Fernández Cordero,CHI,Defender,Independiente,30,1995,3,2,206,38,65,77,44
Matías Galarza,PAR,Forward,Talleres,23,12012,50,37,3289,43,53,42,78
Matías Gallardo,ARG,Forward,Instituto,21,2003,5,0,56,28,75,77,70
Matías García,ARG,Forward,Aldosivi,34,1991,8,4,311,30,55,48,77
Matías Giménez,ARG,Forward,Independiente,26,3998,21,8,791,49,57,57,57
Matías Godoy,ARG,Forward,Cen. Córdoba–SdE,23,4004,18,12,795,28,59,60,55
Matías González,ARG,Forward,Banfield,23,2002,1,0,5,25,16,73,57
Matías González,ARG,Forward,Godoy Cruz,26,1999,6,2,291,30,26,63,72
Matías Hernández,ARG,Midfielder,San Lorenzo,20,2005,2,0,8,33,31,25,13
Matías Kranevitter,ARG,Midfielder,River Plate,32,3986,5,2,230,33,25,43,50
Matías Magdaleno,ARG,Defender,Estudiantes–LP,18,2007,1,1,90,40,62,85,48
Matías Mansilla,ARG,Goalkeeper,Atlé Tucumán,29,5988,34,34,3060,52,58,44,48
Matías Melluso,ARG,Midfielder,Gimnasia–LP,27,1998,5,0,163,38,53,36,82
Matías Miranda,ARG,Forward,Defensa y Just,25,2000,9,4,388,53,57,51,64
Matías Núñez,ARG,Midfielder,Carabobo,25,2000,6,5,455,33,33,31,52
Matías Orihuela,ARG,Defender,Atlé Tucumán,33,3984,12,4,533,48,53,62,64
Matías Pellegrini,ARG,Forward,Vélez Sarsfield,25,4000,27,10,1052,36,75,73,72
Matías Perelló,ARG,Forward,Cen. Córdoba–SdE,23,4002,30,19,1520,69,68,79,48
Matías Pérez,ARG,Midfielder,Cerro Porteño,26,1999,6,6,515,34,19,27,58
Matías Ramírez,ARG,Forward,Defensa y Just,26,1999,10,3,368,36,78,72,70
Matías Reali,ARG,Forward,San Lorenzo,27,1997,26,21,1680,42,65,65,58
Matías Rojas,PAR,Forward,River Plate,29,5985,14,5,476,72,63,52,43
Matías Sepúlveda,CHI,Defender,U de Chile,26,1999,6,6,533,80,73,87,57
Matías Tagliamonte,ARG,Goalkeeper,Unión,27,1998,15,15,1350,49,44,57,48
Matías Tissera,ARG,Forward,Huracán,29,1996,17,5,458,70,36,35,41
Matías Valenti,ARG,Defender,Ind. Rivadavia,23,2002,10,3,425,47,27,35,63
Matías Vera,ARG,Midfielder,Cen. Córdoba–SdE,30,1995,11,7,714,36,46,27,67
Matías Viña,URU,Defender,Flamengo,27,1997,7,2,278,38,65,91,54
Matías Zaldivia,CHI,Defender,U de Chile,34,1991,5,5,450,83,46,45,71
Matí­as Rocha,URU,Defender,Arouca,24,2001,3,3,270,35,48,22,41
Matěj Jurásek,CZE,Forward,Norwich City,22,2003,6,2,204,34,66,43,65
Maurice Cova,VEN,Midfielder,Dep Táchira,33,1992,5,5,417,43,76,69,37
Mauricio,BRA,Forward,Palmeiras,24,4002,26,16,1416,63,78,50,46
Mauricio Benítez,ARG,Midfielder,Antwerp,21,2004,10,5,415,75,55,40,68
Mauricio Cardillo,ARG,Midfielder,Ind. Rivadavia,22,2003,24,15,1184,73,33,53,61
Mauricio Cuevas,USA,Forward,LA Galaxy,22,2003,24,8,791,55,87,68,66
Mauricio Isais,MEX,Forward,Toluca,24,2001,3,3,225,27,42,41,82
Mauricio Isla,CHI,Midfielder,Colo-Colo,37,1988,6,6,540,67,30,31,49
Mauricio Lemos,URU,Defender,Vasco da Gama,29,1995,4,3,243,35,21,13,47
Mauricio Martínez,ARG,Midfielder,Unión,32,1993,27,22,1875,71,37,62,48
Mauricio Pereyra,URU,Midfielder,Nacional,35,1990,2,1,57,37,54,44,16
Mauricio Pineda,USA,Midfielder,Chicago Fire,28,1997,28,18,1520,42,53,24,44
Mauricio Roldán,ARG,Forward,Banfield,20,2005,2,0,42,25,22,23,16
Mauro Júnior,BRA,Midfielder,PSV Eindhoven,26,1999,7,6,507,45,93,89,69
Mauro Laínez,MEX,Forward,Mazatlán,29,1996,12,3,506,33,53,93,67
Mauro Luna Diale,ARG,Forward,Platense,26,1999,7,2,277,28,60,74,50
Mauro Maidana,ARG,Defender,Dep Táchira,35,1990,5,5,450,47,61,33,49
Mauro Méndez,URU,Forward,Banfield,26,3998,13,11,943,61,26,32,45
Mauro Peinipil,ARG,Defender,Ind. Rivadavia,26,1999,12,7,676,77,43,61,54
Mauro Pittón,ARG,Midfielder,Unión,31,1994,26,24,2002,65,50,48,67
Mauro Zaleta,MEX,Midfielder,Mazatlán,23,2002,8,7,481,75,25,40,72
Maurício Garcez,BRA,Forward,Juventude,28,1997,3,0,61,28,11,60,33
Mawouna Amevor,TOG,Defender,Volendam,33,1991,8,8,675,36,46,26,28
Max Alleyne,ENG,Defender,Watford,20,2005,8,7,596,36,49,64,80
Max Arfsten,USA,Midfielder,Columbus Crew,24,2001,29,29,2562,76,87,88,47
Max Balard,AUS,Midfielder,NAC Breda,24,2000,9,9,769,35,40,46,43
Max Bird,ENG,Midfielder,Bristol City,25,2000,4,0,102,84,64,48,36
Max Bruns,NED,Defender,Twente,22,2002,8,7,675,72,58,51,52
Max Cleworth,WAL,Defender,Wrexham,23,2002,12,12,1080,42,63,46,68
Max Crocombe,NZL,Goalkeeper,Millwall,32,1993,3,3,270,49,41,44,54
Max Dean,ENG,Forward,Gent,21,2004,1,0,23,48,93,88,16
Max Floriani,USA,Defender,SJ Earthquakes,22,2003,14,9,822,35,33,41,52
Max Johnston,SCO,Defender,Derby County,21,2003,9,9,783,46,61,60,34
Max Lowe,ENG,Defender,Sheffield Weds,28,1997,12,12,1079,39,69,57,53
Max Svensson,ESP,Forward,Casa Pia,23,2001,6,1,179,44,49,47,50
Maxence Maisonneuve,FRA,Defender,La Louvière,26,1999,8,6,544,35,38,27,36
Maxence Rivera,FRA,Forward,Heerenveen,23,2002,10,10,760,42,80,83,46
Maxi González,ARG,Midfielder,Defensa y Just,21,4008,14,7,668,39,37,31,79
Maxim Dekker,NED,Midfielder,AZ Alkmaar,21,2004,2,0,6,33,15,9,16
Maxime Chanot,LUX,Defender,LAFC,35,1989,1,1,67,35,15,11,81
Maxime Crépeau,CAN,Goalkeeper,Portland Timbers,31,1994,15,15,1350,52,52,44,40
Maxime Delanghe,BEL,Goalkeeper,Cercle Brugge,24,2001,11,11,972,49,44,44,49
Maxime Dominguez,SUI,Midfielder,Toronto FC,29,1996,24,15,1415,43,61,67,66
Maxime Pau,FRA,Forward,La Louvière,25,2000,8,6,463,32,74,56,59
Maximilano Juambeltz,URU,Forward,Ind. Rivadavia,23,2002,1,0,24,25,43,9,21
Maximiliano Araújo,URU,Defender,Sporting CP,25,2000,6,4,376,54,74,83,65
Maximiliano Casa,ARG,Midfielder,San Martín de San Juan,32,1993,2,1,53,39,35,21,26
Maximiliano Falcón,URU,Defender,Inter Miami,28,1997,24,21,1872,62,21,26,44
Maximiliano Guerrero,CHI,Forward,U de Chile,25,2000,4,2,270,29,89,65,59
Maximiliano Lovera,ARG,Forward,Rosario Central,26,1999,11,5,413,39,61,70,44
Maximiliano Meza,ARG,Forward,River Plate,32,3984,17,9,952,56,72,69,72
Maximiliano Moralez,ARG,Midfielder,NYCFC,38,1987,34,34,2744,66,91,67,36
Maximiliano Olivera,URU,Defender,Peñarol,33,1992,8,8,657,78,51,52,71
Maximiliano Porcel,ARG,Midfielder,Vélez Sarsfield,19,4012,11,2,338,45,62,75,23
Maximiliano Puig,ARG,Forward,Barracas Central,25,2000,2,0,24,25,13,32,71
Maximiliano Rodríguez,CHI,Forward,Platense,25,2000,11,2,370,65,47,50,36
Maximiliano Romero,ARG,Forward,Arg Juniors,26,1999,2,0,34,42,31,29,31
Maximiliano Salas,ARG,Forward,Racing Club,27,7988,32,26,2168,60,61,73,51
Maximiliano Silvera,URU,Forward,Peñarol,28,1997,8,8,577,63,38,47,41
Maximiliano Urruti,ARG,Forward,NE Revolution,34,1991,20,5,591,65,31,38,56
Maximiliano Villa,URU,Defender,Atlé Tucumán,28,1997,9,4,431,50,77,67,64
Maximiliano Zalazar,ARG,Forward,Tigre,24,4002,8,3,241,34,41,73,51
Maximo Carrizo,USA,Forward,NYCFC,17,2008,5,0,89,27,59,36,67
Maxloren Castro,PER,Forward,Sporting Cristal,17,2007,5,4,278,28,30,52,63
Maya Yoshida,JPN,Defender,LA Galaxy,37,1988,28,26,2345,71,51,42,46
Maycon,BRA,Midfielder,Corinthians,28,1997,20,13,1171,71,51,45,46
Mayke,BRA,Defender,Santos,32,5976,14,10,871,39,67,66,55
Maykon Jesus,BRA,Defender,Vitória,19,2005,8,7,676,45,50,66,37
Mees de Wit,NED,Defender,AZ Alkmaar,27,1998,9,9,702,81,81,85,37
Mehdi Boukamir,MAR,Defender,Charleroi,21,2004,5,0,99,35,16,12,53
Mehdi Dorval,ALG,Defender,Bari,24,2001,9,7,674,81,76,79,46
Melker Widell,SWE,Forward,Swansea City,23,2002,8,0,93,39,33,15,65
Melle Meulensteen,NED,Midfielder,Go Ahead Eag,26,1999,10,9,696,81,60,71,66
Melvin Díaz,ECU,Forward,LDU de Quito,23,2001,2,1,99,25,18,62,30
Memo Rodriguez,USA,Midfielder,Sporting KC,29,1995,19,7,654,43,83,63,53
Memphis,NED,Forward,Corinthians,31,1994,18,14,1240,66,77,54,32
Mexx Meerdink,NED,Forward,AZ Alkmaar,22,2003,8,6,554,70,42,36,36
Micael,BRA,Defender,Palmeiras,25,4000,16,16,1440,42,62,46,60
Michael,BRA,Forward,Flamengo,29,3992,15,8,635,56,87,87,42
Michael Boxall,NZL,Defender,Minnesota Utd,37,1988,31,28,2651,61,50,35,35
Michael Brouwer,NED,Goalkeeper,Utrecht,32,1993,2,1,135,49,46,44,39
Michael Carcelen,ECU,Midfielder,Querétaro,28,1997,5,3,231,36,47,47,69
Michael Collodi,USA,Goalkeeper,FC Dallas,24,2001,9,9,735,52,45,57,61
Michael Cooper,ENG,Goalkeeper,Sheffield Utd,26,1999,12,12,1080,52,78,54,49
Michael Edwards,USA,Defender,Colorado Rapids,24,2000,1,0,27,35,23,17,43
Michael Estrada,ECU,Forward,LDU de Quito,29,1996,10,0,188,71,37,38,32
Michael Frey,SUI,Forward,QPR,31,1994,7,2,206,30,21,12,63
Michael Hoyos,ARG,Forward,Independiente,34,1991,3,2,124,71,17,47,37
Michael Johnston,IRL,Forward,West Brom,26,1999,11,9,773,60,82,86,50
Michael Santos,URU,Forward,Vélez Sarsfield,32,3986,23,9,839,54,28,48,43
Michael Smith,ENG,Forward,Preston,34,1991,12,6,594,59,28,26,48
Michael Sullivan,USA,Midfielder,Toronto FC,22,2003,1,0,5,33,13,9,13
Michael Svoboda,AUT,Defender,Venezia,27,1998,1,0,8,35,16,11,10
Michael Venturi,ITA,Defender,Venezia,26,1999,4,1,96,39,77,57,86
Michael Verrips,NED,Goalkeeper,Dender,28,1996,9,9,810,49,45,44,57
Michael Wentzel,GER,Defender,St. Louis,23,2002,2,1,97,50,17,19,23
Michał Helik,POL,Defender,Oxford United,30,1995,12,12,1080,41,63,40,50
Michał Skóraś,POL,Midfielder,Gent,25,4000,8,5,492,83,89,88,59
Michel Araujo,URU,Forward,Bahia,29,3992,23,6,701,74,60,68,75
Michel-Ange Balikwisha,BEL,Midfielder,Antwerp,24,2001,4,4,345,74,41,25,61
Michele Besaggio,ITA,Midfielder,Avellino,23,2002,9,4,442,74,39,66,48
Michele Castagnetti,ITA,Midfielder,Cesena,35,1989,7,7,564,71,63,45,45
Michele Cerofolini,ITA,Goalkeeper,Bari,26,1999,9,9,810,49,44,44,42
Michell Rodríguez,MEX,Forward,Monterrey,25,2000,3,1,97,44,24,91,81
Miguel Almirón,PAR,Forward,Atlanta Utd,31,1994,31,31,2706,58,82,79,49
Miguel Barbieri,ARG,Defender,Deportivo Riestra,32,1993,8,7,588,49,20,26,68
Miguel Berry,ESP,Forward,LA Galaxy,28,1997,17,7,681,33,51,26,48
Miguel Borja,COL,Forward,River Plate,32,3986,36,14,1775,73,44,41,46
Miguel Brizuela,ARG,Defender,Atlé Tucumán,28,1997,28,21,2009,71,40,46,48
Miguel Garcia,MEX,Forward,Atlético,24,2001,14,10,815,32,51,53,58
Miguel Gómez,MEX,Midfielder,Guadalajara,23,2002,8,3,330,37,54,55,64
Miguel Jacquet Duarte,PAR,Defender,Libertad,30,1995,1,1,90,35,34,39,59
Miguel Maga,POR,Defender,Vitória,22,2002,9,9,741,39,66,54,52
Miguel Merentiel,URU,Forward,Boca Juniors,29,1996,28,18,1592,74,70,65,34
Miguel Monsalve,COL,Forward,Grêmio,21,2004,8,2,294,33,75,57,58
Miguel Navarro,VEN,Defender,Talleres,26,3998,26,24,1991,47,74,62,38
